Iteration;w_s;Non Food;Non Perishable A;Non Perishable B;Non Perishable C;Non Perishable D;Perishable A;Perishable B;Medoid 0;Medoid 1;Medoid 2;Medoid 3;Cluster Size 0;Cluster Size 1;Cluster Size 2;Cluster Size 3;IEM;optimization;clustering;Repetition
0;0.11408519359808582;0.1486707537952537;0.1253000809216158;0.11326817393468144;0.088067694135561;0.13426592896451614;0.09096390915257356;0.18537826549771247;18257944576;29626610034;37582014496;1610756224;131;326;147;128;;;;random_0
1;0.2426548807209436;0.04774158604080464;0.12974322700013724;0.16548710380914902;0.047542452493914734;0.00215675085529065;0.0256253964842772;0.33904860259548303;18257944576;29804081506;37857925120;1610756224;148;323;126;135;-7.774366745155593;0.078125;0.484375;random_0
2;0.2141875990279326;0.14140163163174538;0.046343677879474264;0.10831711571244376;0.053350312744340836;0.00656554995798805;0.03182409513900542;0.3980100179070696;18257944576;29804081506;37857925120;1610756224;154;268;166;144;-7.819878567265954;0.078125;0.25;random_0
3;0.28285602862283515;0.2537776207989907;0.0451233842292053;0.024502986104953817;0.050222520870453737;0.0063926698739970285;0.004814088301972496;0.3323107011975916;18257944576;29804081506;37581498400;1610756224;177;227;185;143;-7.833298337026241;0.09375;0.421875;random_0
4;0.28904384455590504;0.04380639852119489;0.0646811295596687;0.15521353841383526;0.0133797138455192;0.015255197615012128;0.03296691581926518;0.3856532616695996;18257944576;29804081506;37857925120;1610756224;145;303;140;144;-7.819235701644794;0.09375;0.5;random_0
5;0.2141875990279326;0.14140163163174538;0.046343677879474264;0.10831711571244376;0.053350312744340836;0.00656554995798805;0.03182409513900542;0.3980100179070696;18257944576;29804081506;37857925120;1610756224;154;268;166;144;-7.821408671820784;0.09375;0.21875;random_0
6;0.28285602862283515;0.2537776207989907;0.0451233842292053;0.024502986104953817;0.050222520870453737;0.0063926698739970285;0.004814088301972496;0.3323107011975916;18257944576;29804081506;37581498400;1610756224;176;227;185;144;-7.833298337026241;0.078125;0.40625;random_0
7;0.28904384455590504;0.04380639852119489;0.0646811295596687;0.15521353841383526;0.0133797138455192;0.015255197615012128;0.03296691581926518;0.3856532616695996;18257944576;29804081506;37857925120;1610756224;145;303;140;144;-7.817230251721936;0.09375;;random_0
0;0.2230943142573634;0.08876925228049985;0.18328959226317254;0.12244267836512653;0.13150607973995734;0.21428175474110944;0.016445318155662837;0.020171010197108017;1610748032;29534847138;44023547906;29873942850;101;290;143;198;;;;random_1
1;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;1610756224;28995362914;44023547906;29265113410;126;260;151;195;-7.8051011362339375;0.09375;0.640625;random_1
2;0.16882756346316316;0.01720462039518764;0.02308842648227704;0.057806420575531925;0.2812390015839808;0.330802341769475;0.04326062453347212;0.07777100119691219;1610756224;28995362914;44023547906;29339578690;168;222;185;157;-7.835672925607507;0.09375;0.421875;random_1
3;0.03379901133745165;0.009229863395055908;0.1021697361520277;0.21617204921416489;0.2232336833480448;0.3535120839966061;0.034289155376229945;0.02759441718041919;1610748032;28995362914;9730916354;29265113410;131;279;116;206;-7.845763509119716;0.09375;0.4375;random_1
4;0.08645717118140171;0.06555079012069358;0.04045561742376713;0.23391560708280865;0.20583589004678812;0.3179326262513177;0.01359441021828048;0.03625788767494265;1140994048;29607723490;9730916354;4026671232;147;332;113;140;-7.854446978063213;0.078125;1.078125;random_1
5;0.18686298400697515;0.0025029700457191795;0.0044823078438734985;0.2364858127314742;0.21973300398271844;0.2548563044734001;0.00783259722541739;0.08724401969042198;1140994048;63967470306;9730916354;4026671232;121;347;129;135;-7.878554308753313;0.09375;0.53125;random_1
6;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;1140994048;63967470306;9730916354;4026671232;109;357;118;148;-7.839398389728808;0.078125;0.265625;random_1
7;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;1140994048;63967470306;9730916354;4026671232;109;357;118;148;-7.8435713015606305;0.078125;;random_1
0;0.10822950194210952;0.14099952599637086;0.021833392552064484;0.2356914372988185;0.19284980200941512;0.09032859058704758;0.17809393668812418;0.031973812926049804;34896611456;11811291170;29616124128;18257944576;92;218;267;155;;;;random_10
1;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;34896611456;11878408226;63970097376;18257944576;97;201;227;207;-7.812441766367357;0.078125;0.421875;random_10
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;34896611456;11878408226;63970097376;18257944576;97;201;227;207;-7.886457604686557;0.09375;0.234375;random_10
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;34896611456;11878408226;63970097376;18257944576;97;201;227;207;-7.886457604686557;0.09375;;random_10
0;0.15108994594523184;0.2437853400311279;0.0835712452060656;0.17508396875411358;0.03457496843894646;0.1879164807572236;0.07592085597706041;0.04805719489023067;1610756224;3221364768;35433613312;64187934786;145;149;80;358;;;;random_11
