Iteration;w_s;Non Food;Non Perishable A;Non Perishable B;Non Perishable C;Non Perishable D;Perishable A;Perishable B;Medoid 0;Medoid 1;Medoid 2;Medoid 3;Cluster Size 0;Cluster Size 1;Cluster Size 2;Cluster Size 3;IEM;optimization;clustering;Repetition
0;0.11408519359808582;0.1486707537952537;0.1253000809216158;0.11326817393468144;0.088067694135561;0.13426592896451614;0.09096390915257356;0.18537826549771247;536870928;25769804096;44560418946;29542719522;1;88;240;381;;;;random_0
1;0.173774107802524;0.005944439597428946;0.1460460754256834;0.05636071752935284;0.15193135180814402;0.2964315205646726;0.0005845289065144723;0.16892725836567982;536870928;1140989952;44560418946;63354973282;1;106;207;396;-7.678005412601928;0.078125;0.9375;random_0
2;0.173774107802524;0.005944439597428946;0.1460460754256834;0.05636071752935284;0.15193135180814402;0.2964315205646726;0.0005845289065144723;0.16892725836567982;536870928;1140989952;44560418946;63354973282;1;106;207;396;-7.742817911120299;0.109375;0.3125;random_0
3;0.173774107802524;0.005944439597428946;0.1460460754256834;0.05636071752935284;0.15193135180814402;0.2964315205646726;0.0005845289065144723;0.16892725836567982;536870928;1140989952;44560418946;63354973282;1;106;207;396;-7.742817911120299;0.078125;;random_0
0;0.2230943142573634;0.08876925228049985;0.18328959226317254;0.12244267836512653;0.13150607973995734;0.21428175474110944;0.016445318155662837;0.020171010197108017;553648256;63902451810;10267795586;3221360672;39;353;156;162;;;;random_1
1;0.4933546914238091;0.04999440129992583;0.1333007279739875;0.038870703645698036;0.18176829729351368;0.008064370533267482;0.052857069479928666;0.041789738349869536;553648256;63902451810;10267795586;3556909056;20;373;154;163;-7.795472274568334;0.09375;0.546875;random_1
2;0.2701097558780146;0.022181825770830662;0.21144351194630115;0.15453961427809673;0.18687183966512505;0.03864856926018554;0.05143994453430501;0.06476493866714124;553648256;63902451810;10200686722;3556909056;30;387;155;138;-7.77644613282258;0.078125;0.578125;random_1
3;0.2701097558780146;0.022181825770830662;0.21144351194630115;0.15453961427809673;0.18687183966512505;0.03864856926018554;0.05143994453430501;0.06476493866714124;553648256;63902451810;10200686722;3556909056;30;385;157;138;-7.788979135924952;0.078125;0.296875;random_1
4;0.2701097558780146;0.022181825770830662;0.21144351194630115;0.15453961427809673;0.18687183966512505;0.03864856926018554;0.05143994453430501;0.06476493866714124;553648256;63902451810;10200686722;3556909056;30;385;157;138;-7.788582068597049;0.078125;;random_1
0;0.10822950194210952;0.14099952599637086;0.021833392552064484;0.2356914372988185;0.19284980200941512;0.09032859058704758;0.17809393668812418;0.031973812926049804;553648256;26847870978;10200678530;46785509474;40;244;2;424;;;;random_10
1;0.3213706583755633;0.11903814318268968;0.017556143254973008;0.27872367736218245;0.15140872368796396;0.0725830103446137;0.006198745360259357;0.03312089843175478;1610748032;26847870978;10267795586;63902451810;164;164;53;329;-7.710579900271218;0.078125;0.53125;random_10
2;0.3702533321068424;0.022956605155466023;0.07191222226505606;0.4037747516473602;0.08737804219003784;0.0029004357188159953;0.03653897053246483;0.004285640383956738;1612849280;26923905026;9672204290;64162375744;202;146;86;276;-7.780638878144474;0.078125;0.65625;random_10
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1610748032;26923905026;9672204290;63690520640;207;145;89;269;-7.80150236698828;0.078125;0.4375;random_10
4;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1610748032;26923905026;9672204290;63690520640;207;145;89;269;-7.804749141292741;0.078125;0.21875;random_10
5;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1610748032;26923905026;9672204290;63690520640;207;145;89;269;-7.804749141292741;0.09375;;random_10
0;0.009322162219970604;0.14911270249531894;0.0951737754178372;0.08797196308702855;0.18865973877286468;0.16527333083460805;0.22245139665832372;0.08203493051404832;536870928;29542719522;26847879232;42949675074;1;366;234;109;;;;random_100
1;0.17845232086519544;0.2122363228847617;0.027849846612416483;0.030223516357218382;0.26152551570866583;0.2516715094969507;0.013783852177810928;0.024257115896980427;553648256;11878400098;26847870978;35442010112;50;276;220;164;-7.713392221427813;0.078125;0.921875;random_100
2;0.2940985242496007;0.16691998144413625;0.02186917841216099;0.06509988062962803;0.0625237540796771;0.27062616109209964;0.009538048259700704;0.1093244718329965;1610748032;29071995234;26923905026;35442010112;139;288;150;133;-7.847983437942326;0.078125;0.796875;random_100
3;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;1610748032;29071995234;26923905026;35442010112;119;321;177;93;-7.825522875930862;0.09375;0.234375;random_100
4;0.20642446111882667;0.03247375426306101;0.008323848523663028;0.2607266687233741;0.10171287090797552;0.3127518363483364;0.0006962130348169285;0.07689034707994648;1610748032;29062533218;26923905026;35442010112;102;323;191;94;-7.839882666316368;0.09375;0.515625;random_100
5;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;1610748032;29071995234;26923905026;35442010112;119;320;178;93;-7.834655447521736;0.078125;0.515625;random_100
6;0.20642446111882667;0.03247375426306101;0.008323848523663028;0.2607266687233741;0.10171287090797552;0.3127518363483364;0.0006962130348169285;0.07689034707994648;1610748032;29062533218;26923905026;35442010112;102;323;191;94;-7.840261155965865;0.09375;0.546875;random_100
7;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;1610748032;29071995234;26923905026;35442010112;119;320;178;93;-7.834655447521736;0.09375;;random_100
0;0.2170897606207756;0.18623290023866013;0.08645073539751559;0.15036297556090727;0.06979676679074373;0.21149217191757047;0.02719293201632609;0.05138175745750107;553648256;63902451810;9672204290;20472528928;55;302;160;193;;;;random_101
