Iteration;w_s;Non Food;Non Perishable A;Non Perishable B;Non Perishable C;Non Perishable D;Perishable A;Perishable B;Medoid 0;Medoid 1;Medoid 2;Medoid 3;Cluster Size 0;Cluster Size 1;Cluster Size 2;Cluster Size 3;IEM;optimization;clustering;Repetition
0;0.11408519359808582;0.1486707537952537;0.1253000809216158;0.11326817393468144;0.088067694135561;0.13426592896451614;0.09096390915257356;0.18537826549771247;536870928;11811291170;64238004418;12423671970;1;187;337;163;;;;random_0
1;0.11087684162754624;0.27886963336158577;0.08188371305838223;0.086645741524473;0.12310991386830245;0.012388078847863998;0.0028737857519388807;0.30335229195990754;1610743824;3288465440;63894399072;10200686722;48;156;297;187;-7.7200841759606496;0.09375;0.640625;random_0
2;0.13284555134653314;0.3173002852383266;0.060680379195706034;0.03121435780812581;0.03706304543064638;0.002911361518931726;0.05030086532891859;0.3676841541328117;10200686610;3489800192;63894399072;1610752128;84;196;270;138;-7.778789555896249;0.125;0.765625;random_0
3;0.11087684162754624;0.27886963336158577;0.08188371305838223;0.086645741524473;0.12310991386830245;0.012388078847863998;0.0028737857519388807;0.30335229195990754;9663815682;3288465440;63894399072;1610752128;110;126;306;146;-7.80586619886437;0.09375;0.53125;random_0
4;0.11087684162754624;0.27886963336158577;0.08188371305838223;0.086645741524473;0.12310991386830245;0.012388078847863998;0.0028737857519388807;0.30335229195990754;9663815682;3288465440;63894399072;1610752128;110;126;306;146;-7.838608478139426;0.09375;0.28125;random_0
5;0.11087684162754624;0.27886963336158577;0.08188371305838223;0.086645741524473;0.12310991386830245;0.012388078847863998;0.0028737857519388807;0.30335229195990754;9663815682;3288465440;63894399072;1610752128;110;126;306;146;-7.838608478139426;0.09375;;random_0
0;0.2230943142573634;0.08876925228049985;0.18328959226317254;0.12244267836512653;0.13150607973995734;0.21428175474110944;0.016445318155662837;0.020171010197108017;536871056;63970687350;18796912640;3288465440;50;340;148;150;;;;random_1
1;0.3185978616200468;0.0399253692728866;0.07682932231412168;0.20500689188455026;0.19099429936681286;0.12665723020531694;0.02933711933047395;0.012651906005790877;536871056;63970687350;18794807424;3288465440;16;375;153;144;-7.790741944975674;0.078125;0.65625;random_1
2;0.26400356727738417;0.13972626508717426;0.031918484287531766;0.3958529056178151;0.08658313179424464;0.012663840306161887;0.06594451750872049;0.003307288120967658;536871056;29608079730;18796912640;3489800192;29;372;164;123;-7.824637168895325;0.09375;0.75;random_1
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;34896610432;64238004418;18796912640;3489800192;66;372;139;111;-7.864907516520183;0.109375;0.71875;random_1
