Iteration;w_s;Non Food;Non Perishable A;Non Perishable B;Non Perishable C;Non Perishable D;Perishable A;Perishable B;Medoid 0;Medoid 1;Medoid 2;Medoid 3;Cluster Size 0;Cluster Size 1;Cluster Size 2;Cluster Size 3;IEM;optimization;clustering;Repetition
0;0.11408519359808582;0.1486707537952537;0.1253000809216158;0.11326817393468144;0.088067694135561;0.13426592896451614;0.09096390915257356;0.18537826549771247;536870928;61207488514;29272187234;10200686722;1;179;311;217;;;;random_0
1;0.2310014681756083;0.2856052610664145;0.04818096170409868;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;536870928;63422740514;29272187234;10200686722;1;254;235;218;-7.708844554575906;0.09375;0.5625;random_0
2;0.2310014681756083;0.2856052610664145;0.04818096170409868;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;536870928;63422740514;29272187234;10200686722;1;254;235;218;-7.750897937511741;0.078125;0.375;random_0
3;0.2310014681756083;0.2856052610664145;0.04818096170409868;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;536870928;63422740514;29272187234;10200686722;1;254;235;218;-7.750897937511741;0.09375;;random_0
0;0.2230943142573634;0.08876925228049985;0.18328959226317254;0.12244267836512653;0.13150607973995734;0.21428175474110944;0.016445318155662837;0.020171010197108017;553648256;29543313778;1074925568;47043324034;43;364;89;212;;;;random_1
1;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;1677860992;29543313778;1074925568;46506575874;108;324;83;193;-7.801569928287983;0.09375;0.734375;random_1
2;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;1677860992;29543313778;1074925568;46506575874;108;323;83;194;-7.83696727292385;0.09375;0.40625;random_1
3;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;1677860992;29543313778;1074925568;46506575874;108;323;83;194;-7.8369383742824725;0.109375;;random_1
0;0.10822950194210952;0.14099952599637086;0.021833392552064484;0.2356914372988185;0.19284980200941512;0.09032859058704758;0.17809393668812418;0.031973812926049804;553648256;29540626658;18325069824;63422740514;35;252;164;257;;;;random_10
1;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1677860992;63987202544;18266333184;46171038754;105;201;170;232;-7.780118613063622;0.09375;0.96875;random_10
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1677860992;63987202544;18266333184;46171038754;105;201;170;232;-7.8589545889904775;0.109375;0.3125;random_10
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1677860992;63987202544;18266333184;46171038754;105;201;170;232;-7.8589545889904775;0.109375;;random_10
0;0.009322162219970604;0.14911270249531894;0.0951737754178372;0.08797196308702855;0.18865973877286468;0.16527333083460805;0.22245139665832372;0.08203493051404832;536870928;1677729808;26847870978;29540626658;1;122;180;405;;;;random_100
1;0.2482120671192214;0.0008480622558049281;0.042830685775281964;0.054564589174458986;0.03204300874981219;0.30209778315037705;0.20134460677789187;0.11805919699715155;536870928;1677860992;26847870978;29540626658;2;171;187;348;-7.685127601733225;0.109375;0.765625;random_100
2;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;536870928;1074925568;26847870978;46707902690;2;91;239;376;-7.748377153279537;0.109375;0.75;random_100
3;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;1677860992;1074925568;26847870978;63896103138;102;73;167;366;-7.760332570849039;0.109375;1.5;random_100
4;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;1677860992;1074925568;26847870978;63896103138;102;74;166;366;-7.827143941610893;0.09375;0.390625;random_100
5;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;1677860992;1074925568;26847870978;63896103138;102;74;166;366;-7.827288919900418;0.109375;;random_100
0;0.2170897606207756;0.18623290023866013;0.08645073539751559;0.15036297556090727;0.06979676679074373;0.21149217191757047;0.02719293201632609;0.05138175745750107;553648256;29540626658;44023547906;1074925568;41;396;189;82;;;;random_101
1;0.2330521793504943;0.24520217241991435;0.013850355910538516;0.2317522672329163;0.10393040132183767;0.15078164055193224;0.014373299585556196;0.007057683626810569;553648256;29540626658;44024080386;1074925568;40;360;217;91;-7.803393341883843;0.078125;0.640625;random_101
2;0.2500791569798219;0.2354027773027801;0.014862273932091509;0.2486842722487812;0.05416282486031248;0.14072914265149306;0.02574566700541392;0.03033388501930588;553648256;29540626658;44024080386;1074925568;45;359;217;87;-7.806456197522426;0.109375;0.34375;random_101
3;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;553648256;29540626658;44024080386;1074925568;48;365;207;88;-7.809327414671983;0.109375;0.375;random_101
4;0.2330521793504943;0.24520217241991435;0.013850355910538516;0.2317522672329163;0.10393040132183767;0.15078164055193224;0.014373299585556196;0.007057683626810569;553648256;29540626658;44024080386;1074925568;40;360;217;91;-7.814400689244938;0.09375;0.34375;random_101
5;0.2500791569798219;0.2354027773027801;0.014862273932091509;0.2486842722487812;0.05416282486031248;0.14072914265149306;0.02574566700541392;0.03033388501930588;553648256;29540626658;44024080386;1074925568;45;359;217;87;-7.806456197522426;0.078125;0.390625;random_101
6;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;553648256;29540626658;44024080386;1074925568;48;365;207;88;-7.809327414671983;0.109375;0.328125;random_101
7;0.2330521793504943;0.24520217241991435;0.013850355910538516;0.2317522672329163;0.10393040132183767;0.15078164055193224;0.014373299585556196;0.007057683626810569;553648256;29540626658;44024080386;1074925568;40;360;217;91;-7.814400689244938;0.09375;;random_101
0;0.06455341222950547;0.14214192061329234;0.2628337715466683;0.18583326223849236;0.17199696508865392;0.00019255457112802617;0.15003354104561953;0.02241457266663984;553648256;29624512950;3556778016;35970484352;34;426;115;133;;;;random_102
1;0.2694471292703817;0.00903050529228193;0.1843464987843593;0.2648111191012427;0.1051204705266616;0.008471646098846347;0.15656017610759415;0.002212454818632198;553648256;29624512950;3556778016;35970484352;34;446;110;118;-7.748875913688152;0.109375;0.421875;random_102
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;553648256;64238068406;3565297664;35970484352;29;358;178;143;-7.772921190502522;0.078125;0.625;random_102
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;553648256;64238068406;3565297664;35970484352;29;359;178;142;-7.807203895352429;0.09375;0.359375;random_102
4;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;553648256;64238068406;3565297664;35970484352;29;359;178;142;-7.806697093907964;0.078125;;random_102
0;0.053428457240253635;0.23921052464411086;0.05526153197197965;0.22021099481663264;0.20598647912553986;0.040829796552016066;0.15539855958670462;0.0296736560627626;553648256;29540626658;1677860992;46978435250;27;279;142;260;;;;random_103
