Iteration;w_s;Non Food;Non Perishable A;Non Perishable B;Non Perishable C;Non Perishable D;Perishable A;Perishable B;Medoid 0;Medoid 1;Medoid 2;Medoid 3;Cluster Size 0;Cluster Size 1;Cluster Size 2;Cluster Size 3;IEM;optimization;clustering;Repetition
0;0.11408519359808582;0.1486707537952537;0.1253000809216158;0.11326817393468144;0.088067694135561;0.13426592896451614;0.09096390915257356;0.18537826549771247;536870928;29540622498;1140994048;35433621504;1;441;114;132;;;;random_0
1;0.2310014681756083;0.2856052610664145;0.04818096170409868;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;536870928;29540622498;1140994048;35433621504;2;394;112;180;-7.748494590960913;0.09375;0.296875;random_0
2;0.2310014681756083;0.2856052610664145;0.04818096170409868;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;536870928;29540622498;1140994048;35433621504;2;394;112;180;-7.7693989534966255;0.078125;;random_0
0;0.2230943142573634;0.08876925228049985;0.18328959226317254;0.12244267836512653;0.13150607973995734;0.21428175474110944;0.016445318155662837;0.020171010197108017;536871056;63960201698;1140994048;9663815682;4;431;116;137;;;;random_1
1;0.28781070354548244;0.055796013662973175;0.02525910221781464;0.2890178041962452;0.036218807741291055;0.230464862451272;0.0734298625641276;0.002002843620793949;536871056;63976192098;1140994048;9663815682;4;396;150;138;-7.815669891537134;0.078125;0.640625;random_1
2;0.34884434049438995;0.00273272513097807;0.06775407423558437;0.38042746609519695;0.01118911864462332;0.0996184973081792;0.03442619410124165;0.055007583989806715;536871056;63960201698;1140994048;9730924546;4;386;152;146;-7.836005755059409;0.09375;0.578125;random_1
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;536871056;63960201698;1140994048;9730924546;6;352;168;162;-7.830136051679215;0.09375;0.28125;random_1
4;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;536871056;63960201698;1140994048;9730924546;6;352;168;162;-7.842249368356152;0.09375;;random_1
0;0.10822950194210952;0.14099952599637086;0.021833392552064484;0.2356914372988185;0.19284980200941512;0.09032859058704758;0.17809393668812418;0.031973812926049804;536871056;63960201698;20942553248;9730924546;4;296;198;190;;;;random_10
1;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;536871056;63960201698;3556913152;9730924546;7;305;214;162;-7.771297979123813;0.078125;0.765625;random_10
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;536871056;63960201698;3556913152;9730924546;7;306;213;162;-7.8454209729244235;0.078125;0.25;random_10
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;536871056;63960201698;3556913152;9730924546;7;306;213;162;-7.84536587864848;0.078125;;random_10
0;0.009322162219970604;0.14911270249531894;0.0951737754178372;0.08797196308702855;0.18865973877286468;0.16527333083460805;0.22245139665832372;0.08203493051404832;536870928;29540622498;20673863680;63960201698;1;208;186;293;;;;random_100
1;0.0510251273089961;0.3169060223108801;0.018225243103225583;0.0574590768109746;0.0996707595540179;0.3219019736526388;0.08301549677037788;0.051796300488888974;536870928;29540622498;20673863680;63960201698;2;256;193;237;-7.699576587634783;0.078125;0.28125;random_100
2;0.08994959179893441;0.16406663622935327;0.011672957714708243;0.12899432475343672;0.21473535151871145;0.3266322846858889;0.01624944523334694;0.04769940806561998;536870928;29540622498;20673863680;63960201698;2;228;193;265;-7.731054136942137;0.078125;0.234375;random_100
3;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;536871056;12358652066;3556913152;63960201698;6;207;152;323;-7.734932012530553;0.09375;0.515625;random_100
4;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;536871056;12358652066;3556913152;63960201698;4;188;150;346;-7.770725270389758;0.09375;0.25;random_100
5;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;536871056;9730924546;3556913152;63960201698;7;163;213;305;-7.779116270605347;0.078125;0.46875;random_100
6;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;536871056;9730924546;3556913152;63960201698;7;162;214;305;-7.84189610562483;0.0625;0.21875;random_100
7;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;536871056;9730924546;3556913152;63960201698;7;162;214;305;-7.8454209729244235;0.09375;;random_100
0;0.2170897606207756;0.18623290023866013;0.08645073539751559;0.15036297556090727;0.06979676679074373;0.21149217191757047;0.02719293201632609;0.05138175745750107;536871056;35433621504;1140994048;29540622498;4;141;103;440;;;;random_101
1;0.2585822074963775;0.24340680983118684;0.015367612591904962;0.25713989468106124;0.017336965322704068;0.15018017273826395;0.026621056661126484;0.031365280677374895;536871056;35433621504;1140994048;29540622498;4;141;113;430;-7.801034794081461;0.078125;0.296875;random_101
2;0.3213706583755633;0.11903814318268968;0.017556143254973008;0.27872367736218245;0.15140872368796396;0.0725830103446137;0.006198745360259357;0.03312089843175478;536871056;35433621504;1140994048;29540622498;4;126;108;450;-7.8153302155215325;0.078125;0.3125;random_101
3;0.3213706583755633;0.11903814318268968;0.017556143254973008;0.27872367736218245;0.15140872368796396;0.0725830103446137;0.006198745360259357;0.03312089843175478;536871056;35433621504;1140994048;29540622498;4;126;108;450;-7.818590049423425;0.078125;;random_101
0;0.06455341222950547;0.14214192061329234;0.2628337715466683;0.18583326223849236;0.17199696508865392;0.00019255457112802617;0.15003354104561953;0.02241457266663984;536871056;11005853730;64238008514;2415919136;4;108;531;45;;;;random_102
1;0.2906641118355563;0.14067944376702424;0.043702434012935734;0.361716640610072;0.020966497603241832;0.01157177756626059;0.12767700955344574;0.003022085051463571;536871056;9663815682;63976192098;2415919136;4;215;399;70;-7.797730914137246;0.078125;0.984375;random_102
2;0.3213706583755633;0.11903814318268968;0.017556143254973008;0.27872367736218245;0.15140872368796396;0.0725830103446137;0.006198745360259357;0.03312089843175478;536871056;9663815682;63960201698;2415919136;4;218;381;85;-7.798388709753923;0.078125;0.59375;random_102
3;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;536871056;9663815682;63960201698;2415919136;4;229;363;92;-7.792685955063976;0.078125;0.296875;random_102
4;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;536871056;9663815682;63960201698;2415919136;4;229;363;92;-7.792678707830117;0.078125;;random_102
0;0.053428457240253635;0.23921052464411086;0.05526153197197965;0.22021099481663264;0.20598647912553986;0.040829796552016066;0.15539855958670462;0.0296736560627626;536870928;63960201698;11005853730;18257944576;2;357;143;186;;;;random_103
1;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;2415919136;63960201698;9730924546;1140994048;36;327;162;163;-7.748776896509602;0.09375;0.703125;random_103
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;2415919136;63960201698;9730924546;1140994048;36;327;162;163;-7.891049150233865;0.09375;0.21875;random_103
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;2415919136;63960201698;9730924546;1140994048;36;327;162;163;-7.891049150233865;0.078125;;random_103
0;0.15725111321634438;0.13771573503098267;0.17540914936051838;0.10356502325718148;0.1976447031706068;0.010661221410606934;0.06327490338901065;0.15447815116474894;2415919136;34359738880;63960201698;34359739392;61;1;625;1;;;;random_104
1;0.4007264736737745;0.00310362567010429;0.0033302005369709067;0.3927380356007213;0.046225443549343416;0.03708592971439797;0.06602574663090753;0.05076454462378014;2415919136;34359740417;29540622498;34359739392;77;46;564;1;-7.69725276629337;0.109375;1.4375;random_104
2;0.4007264736737745;0.00310362567010429;0.0033302005369709067;0.3927380356007213;0.046225443549343416;0.03708592971439797;0.06602574663090753;0.05076454462378014;2415919136;34359740417;29540622498;34359739392;78;45;564;1;-7.758788137476522;0.09375;0.46875;random_104
3;0.4007264736737745;0.00310362567010429;0.0033302005369709067;0.3927380356007213;0.046225443549343416;0.03708592971439797;0.06602574663090753;0.05076454462378014;2415919136;34359740417;29540622498;34359739392;78;45;564;1;-7.758223476583629;0.078125;;random_104
0;0.10416137327174486;0.04308647134268225;0.026708855388853297;0.20361944173060256;0.1178716493349318;0.21979874229061694;0.18268050808149736;0.1020729585590711;536870928;34359738880;29540626912;44023556098;2;1;404;281;;;;random_105
1;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;1140994048;34359740417;63960201698;9730924546;102;42;403;141;-7.674346930007798;0.09375;1.171875;random_105
2;0.22352177554152336;0.01393388412551072;0.06253197493453261;0.21163666058181785;0.2626169252499645;0.19475658839223114;0.02758841884629807;0.0034137723281217284;1140994048;34359740417;29560091126;9663815682;130;38;388;132;-7.840923498184966;0.078125;0.828125;random_105
3;0.34884434049438995;0.00273272513097807;0.06775407423558437;0.38042746609519695;0.01118911864462332;0.0996184973081792;0.03442619410124165;0.055007583989806715;1140994048;34359740417;63960201698;9730924546;151;28;363;146;-7.851527129450631;0.109375;0.53125;random_105
4;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1140994048;34359740417;63960201698;9730924546;167;30;329;162;-7.860753659276829;0.09375;0.25;random_105
5;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1140994048;34359740417;63960201698;9730924546;167;30;329;162;-7.875293493112963;0.078125;;random_105
0;0.0770958457266066;0.10643213430803317;0.18350952554306726;0.1521805609070556;0.001063615591677689;0.14328007633199394;0.18979413859462627;0.1466441029969395;536870928;34359738880;63960201698;34359739392;1;1;685;1;;;;random_106
1;0.3654385366671609;0.13866785552606806;0.0018778672905659366;0.16532125704780354;0.137943764862944;0.06497480183749599;0.08000235854611208;0.045773558221849565;536871056;34359738880;29540622498;34359739392;4;1;682;1;-7.621101835814207;0.09375;1.34375;random_106
2;0.3370927041630927;0.03677737734386989;0.048515201654644936;0.3264949718189318;0.09804812141565944;0.011141486207781805;0.1401809541299808;0.001749183266038627;536871056;34359740417;29599408626;34359739392;4;72;611;1;-7.655593815818173;0.09375;1.25;random_106
3;0.3213706583755633;0.11903814318268968;0.017556143254973008;0.27872367736218245;0.15140872368796396;0.0725830103446137;0.006198745360259357;0.03312089843175478;536871056;1140994048;29540622498;34359739392;4;152;531;1;-7.707472731834956;0.078125;1.328125;random_106
4;0.3105558037553102;0.09838016706549667;0.029832776091283788;0.2477094638895409;0.1783533424689401;0.0905180372033726;0.02326501872834065;0.021385390797715162;536871056;1140994048;29540622498;34359739392;4;154;529;1;-7.743710773464091;0.078125;0.46875;random_106
5;0.3105558037553102;0.09838016706549667;0.029832776091283788;0.2477094638895409;0.1783533424689401;0.0905180372033726;0.02326501872834065;0.021385390797715162;536871056;1140994048;29540622498;34359739392;4;154;529;1;-7.743524037383993;0.078125;;random_106
