Iteration;w_s;Non Food;Non Perishable A;Non Perishable B;Non Perishable C;Non Perishable D;Perishable A;Perishable B;Medoid 0;Medoid 1;Medoid 2;Medoid 3;Cluster Size 0;Cluster Size 1;Cluster Size 2;Cluster Size 3;IEM;optimization;clustering;Repetition
0;0.11408519359808582;0.1486707537952537;0.1253000809216158;0.11326817393468144;0.088067694135561;0.13426592896451614;0.09096390915257356;0.18537826549771247;35434665984;12423667874;18325053440;45097158690;144;372;187;1;;;;random_0
1;0.2710879475425901;0.1831778606953081;0.02092573951526301;0.1971217476648742;0.1559468901172474;0.13987100957370288;0.020175438554036883;0.011693366336977266;35434665984;12423667874;18325053440;45097158690;135;382;185;2;-7.714876649159117;0.09375;0.3125;random_0
2;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;35434665984;12423667874;18325053440;45097158690;130;387;185;2;-7.753598919626615;0.09375;0.296875;random_0
3;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;35434665984;12423667874;18325053440;45097158690;130;387;185;2;-7.7553109930466615;0.109375;;random_0
0;0.2230943142573634;0.08876925228049985;0.18328959226317254;0.12244267836512653;0.13150607973995734;0.21428175474110944;0.016445318155662837;0.020171010197108017;536870928;61748164610;2952790144;11811299426;46;353;1;304;;;;random_1
1;0.17126813013551584;0.059739794350621885;0.11018036645021632;0.005567400550627724;0.2662136095979355;0.32150670157805883;0.00448168441372925;0.0610423129232948;1610752128;61748164610;2952790144;11811299426;158;286;1;259;-7.734663031720788;0.078125;0.546875;random_1
2;0.10038442419584746;0.18235481499530615;0.03636473144010431;0.05397112482046204;0.23527045030798616;0.3103542646670465;0.009697208711048766;0.07160298086219864;1610752128;61274732546;2952790144;11811299426;175;255;1;273;-7.76741442786706;0.078125;0.53125;random_1
3;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;1610752128;61274732546;2952790144;11811299426;157;230;1;316;-7.768284059445543;0.078125;0.28125;random_1
4;0.20642446111882667;0.03247375426306101;0.008323848523663028;0.2607266687233741;0.10171287090797552;0.3127518363483364;0.0006962130348169285;0.07689034707994648;1610752128;61274732546;2952790144;29058465890;181;199;1;323;-7.796008688518992;0.078125;0.53125;random_1
5;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;1610752128;61274732546;2952790144;29058465890;166;219;1;318;-7.785002496426077;0.09375;0.28125;random_1
6;0.20642446111882667;0.03247375426306101;0.008323848523663028;0.2607266687233741;0.10171287090797552;0.3127518363483364;0.0006962130348169285;0.07689034707994648;1610752128;61274732546;2952790144;29058465890;180;199;1;324;-7.790657468648165;0.09375;0.265625;random_1
7;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;1610752128;61274732546;2952790144;29058465890;165;219;1;319;-7.785011610143433;0.078125;0.265625;random_1
8;0.20642446111882667;0.03247375426306101;0.008323848523663028;0.2607266687233741;0.10171287090797552;0.3127518363483364;0.0006962130348169285;0.07689034707994648;1610752128;61274732546;2952790144;29058465890;180;199;1;324;-7.790758054714048;0.09375;;random_1
0;0.10822950194210952;0.14099952599637086;0.021833392552064484;0.2356914372988185;0.19284980200941512;0.09032859058704758;0.17809393668812418;0.031973812926049804;536870928;53156644992;3565158432;26847879170;30;196;142;336;;;;random_10
